PM10,O3,SO2,PM2.5,NO2,CO,V13305,V10004_700,V11291_700,V12001_700,V13003_700
89.0,75.0,7.0,76,31.0,0.8,0.4875,1029.45,2.0,9.3125,82.75
53.0,107.0,8.0,32,37.0,0.8,0.0,1012.3,2.4,16.8,82.0
49.0,146.0,9.0,29,31.0,0.8,0.0,1008.625,1.75,30.325,70.75
44.0,149.0,9.0,25,27.0,0.9,0.0,1007.2,2.8,26.8,63.0
87.0,103.0,5.0,55,43.0,1.0,4.8,1003.2,1.5,26.0,87.8
72.0,109.0,9.0,31,47.0,0.7,0.0,1018.625,1.0,11.6,63.125
168.0,32.0,23.0,114,96.0,2.0,0.0,1025.38,0.9,4.78,82.25
103.0,206.0,12.0,52,79.0,1.2,0.0,1008.45,0.375,26.6375,69.75
145.0,131.0,24.0,110,62.0,1.1,0.0,1021.5,1.8,9.5,73.3
141.0,120.0,7.0,74,77.0,1.1,0.0,1013.5,1.1,19.6,71.8
104.0,139.0,18.0,60,54.0,1.0,0.2,1009.1,1.1,23.8,81.0
146.0,67.0,10.0,133,44.0,1.2,0.0,1030.7625,1.0,7.325,62.625
83.0,115.0,9.0,52,80.0,1.0,0.0,1019.4,0.5,14.5125,78.5
104.0,157.0,13.0,60,34.0,0.9,0.0,1006.2,1.1,25.1,81.0
147.0,78.0,33.0,112,65.0,1.2,0.0,1026.7,1.6,7.2,64.0
49.0,56.0,8.0,48,25.0,0.8,6.6,1028.28,4.23,10.65,75.0
109.0,89.0,10.0,53,84.0,0.9,0.0,1020.9,0.6,15.7,80.5
41.0,49.0,7.0,23,27.0,0.5,0.2,1031.4,4.1,2.2,52.0
322.0,34.0,17.0,158,55.0,1.7,3.1,1023.6,2.7,6.1,96.0
33.0,61.0,4.0,19,29.0,0.8,0.1,1002.075,0.375,25.625,95.25
47.0,75.0,5.0,59,17.0,0.6,0.0,1027.8,2.7,-2.0,75.0
31.0,20.0,12.0,24,24.0,0.9,21.1,1018.1,2.4,7.6,95.0
79.0,57.0,10.0,44,64.0,0.8,0.0,1023.6,0.75,6.5,72.25
83.0,111.0,10.0,58,45.0,0.9,0.0142857142857143,1012.5375,0.75,18.575,77.125
83.0,120.0,10.0,53,62.0,1.0,0.0,1017.61428571429,0.714285714285714,15.8,80.2857142857143
22.0,78.0,6.0,11,13.0,0.6,0.2,1030.1,0.6,1.8,77.8
16.0,41.0,5.0,8,17.0,0.7,17.0142857142857,994.2625,1.625,27.15,94.5
49.0,70.0,6.0,35,35.0,0.7,0.0,1022.5,0.7,15.1,90.3
95.0,42.0,10.0,83,45.0,1.7,0.0,1018.6,1.55,8.05,86.5
211.0,45.0,13.0,165,53.0,1.7,0.0,1020.85,3.7,11.03,72.25
75.0,162.0,16.0,33,38.0,0.7,0.2,1003.7,0.7,28.1,75.0
112.0,171.0,10.0,51,45.0,0.8,0.0,998.5,1.1,30.0,77.0
171.0,14.0,42.0,107,82.0,1.6,0.0,1029.1,0.7,5.1,66.0
92.0,47.0,15.0,65,89.0,1.1,0.0,1021.8375,0.375,11.3625,68.875
68.0,84.0,8.0,61,29.0,0.9,0.0,1027.775,1.5,4.2625,77.375
124.0,39.0,20.0,71,100.0,1.4,0.0,1014.7,0.375,16.9875,63.5
33.0,115.0,4.0,24,25.0,0.9,0.0,1003.5,0.9,28.7,87.0
51.0,99.0,7.0,21,26.0,0.7,0.0,1002.7,2.6,31.2,69.8
32.0,138.0,5.0,19,25.0,1.1,0.5,1007.125,0.625,27.6875,86.875
58.0,60.0,8.0,51,52.0,1.0,7.3,1020.0,1.2,8.58,89.5
53.0,80.0,8.0,36,35.0,0.9,3.7,1012.0125,0.625,17.9625,94.375
90.0,106.0,14.0,57,64.0,1.2,0.2125,1012.525,0.75,20.2625,81.625
44.0,153.0,9.0,26,33.0,0.7,0.0,1016.5875,1.0,17.1,73.625
88.0,96.0,11.0,49,77.0,0.8,0.0,1016.0,0.5,16.1,74.3
114.0,49.0,15.0,57,68.0,1.3,0.0,1014.68,0.55,13.8,86.75
55.0,113.0,8.0,37,47.0,0.7,0.0,1009.6,1.9,16.8,62.3
45.0,147.0,9.0,28,17.0,0.8,0.0,1009.4375,2.125,27.05,56.5
90.0,33.0,9.0,71,52.0,1.0,0.0,1029.8,1.8,5.7,83.8
139.0,27.0,16.0,91,106.0,1.3,0.0,1019.6,0.3,6.8,72.5
42.0,86.0,8.0,38,24.0,0.6,0.3625,1028.1125,1.875,4.1875,66.625
117.0,158.0,18.0,64,66.0,1.0,0.8,1009.5,0.6,23.1,86.0
85.0,32.0,22.0,49,44.0,1.2,0.2,1011.7,2.1,18.4,88.0
26.0,101.0,6.0,15,19.0,0.7,0.0,1012.375,1.75,24.4625,81.0
75.0,192.0,12.0,45,34.0,1.0,0.0,1019.1625,0.875,19.475,63.375
95.0,51.0,6.0,84,26.0,0.9,0.0,1016.2,2.8,8.6,80.8
84.0,85.0,14.0,53,41.0,1.1,24.6,1004.7,2.4,21.5,100.0
129.0,55.0,19.0,119,61.0,1.0,0.0,1033.1,1.3,3.8,60.5
77.0,67.0,7.0,61,34.0,1.1,0.0,1018.3,3.9,16.5,70.5
119.0,11.0,7.0,135,49.0,1.5,6.2,1019.13,1.18,9.73,96.0
63.0,18.0,8.0,50,41.0,1.0,0.6,1020.9,1.5,7.8,84.3
121.0,30.0,5.0,54,30.0,1.1,0.8,1022.7,3.5,9.1,75.3
100.0,76.0,13.0,35,53.0,0.9,0.0,1029.4,1.6,4.7,47.3
31.0,49.0,9.0,24,23.0,1.2,0.0,1010.0,0.9,10.9,91.0
26.0,88.0,6.0,12,20.0,0.9,0.6,997.25,1.125,28.8375,83.875
77.0,108.0,9.0,47,43.0,1.0,0.3,1005.85,1.25,22.9125,79.75
27.0,138.0,5.0,21,20.0,0.7,6.6,1013.1,1.8,14.7,82.3
37.0,34.0,6.0,32,38.0,0.7,0.75,1029.275,0.875,4.5125,85.125
124.0,92.0,20.0,90,74.0,1.3,0.0,1025.4,0.8,5.4,70.3
161.0,0.0,24.0,137,88.0,1.4,0.0,1019.7,0.6,5.0,86.5
49.0,48.0,8.0,21,34.0,0.5,0.1,1022.2,0.7,13.1,72.5
150.0,83.0,6.0,35,24.0,0.6,1.375,1016.5125,2.625,11.9125,66.5
72.0,186.0,13.0,44,51.0,1.1,0.0,1008.2,0.3,25.5,72.0
173.0,38.0,25.0,112,95.0,1.9,0.0,1020.48,0.85,9.53,75.75
73.0,106.0,9.0,64,36.0,0.9,0.0,1021.6,0.5,5.7,81.5
65.0,13.0,7.0,59,60.0,1.0,0.0,1033.4,0.5,1.9,86.0
8.0,23.0,4.0,6,23.0,0.8,33.9,1022.2,3.7,9.6,95.5
91.0,83.0,13.0,62,56.0,0.9,0.0,1024.625,1.5,4.075,59.625
141.0,24.0,7.0,129,53.0,1.1,2.7,1023.3,0.9,5.0,85.8
72.0,194.0,13.0,36,47.0,0.9,0.0,1001.4,0.3,27.9,72.8
148.0,0.0,17.0,75,76.0,1.9,0.0,1021.3,0.7,4.7,75.5
76.0,182.0,12.0,40,61.0,0.8,0.0,1008.3,0.4,21.2,72.3
77.0,202.0,13.0,38,55.0,1.1,0.0,1002.2,0.6,27.1,67.0
34.0,106.0,5.0,22,18.0,0.8,0.0,1000.5,3.4,31.4,73.5
19.0,70.0,5.0,12,28.0,0.8,38.3,1007.5,0.4,21.9,97.3
31.0,127.0,7.0,17,16.0,0.6,0.0,998.8,2.25,33.4625,65.25
116.0,87.0,17.0,88,73.0,1.1,0.0,1019.4,1.6,3.0,69.8
122.0,53.0,23.0,78,65.0,1.5,15.1,1011.9,1.5,15.6,96.0
59.0,110.0,18.0,33,44.0,1.0,45.3,1003.8,1.4,21.3,90.0
55.0,71.0,5.0,28,39.0,0.9,33.3,1001.4,2.1,26.5,81.5
124.0,159.0,20.0,73,50.0,1.2,0.0,1005.9,11.0,23.2,78.0
59.0,73.0,9.0,34,55.0,1.1,19.3,1016.5,1.9,13.0,82.3
39.0,85.0,11.0,18,27.0,0.6,0.1,1003.5,1.9,29.6,82.0
47.0,23.0,6.0,32,42.0,1.0,0.4375,1008.95,0.875,10.3625,91.625
122.0,68.0,8.0,108,39.0,1.2,0.0,1024.0,2.1,4.9,71.0
122.0,75.0,8.0,58,64.0,1.4,8.8,1008.58,2.5,21.55,87.25
86.0,69.0,25.0,76,55.0,1.1,0.0,1015.0,1.1,7.7,82.0
125.0,96.0,12.0,52,53.0,0.9,0.0,1021.1,3.85,12.18,58.5
61.0,161.0,15.0,28,63.0,0.8,0.0,1017.8,1.0,22.9,65.0
51.0,90.0,6.0,28,35.0,0.8,0.0,1010.0,1.5,17.2,82.8
90.0,81.0,10.0,43,54.0,0.9,0.0,1021.8,1.08,11.43,75.5
55.0,155.0,7.0,28,20.0,0.7,0.0,1005.6,2.0,28.7,67.3
70.0,145.0,9.0,61,27.0,1.1,25.4,1005.0,2.2,21.4,95.0
42.0,118.0,6.0,25,23.0,0.9,18.0,1000.35,1.875,28.25,83.125
52.0,98.0,6.0,35,33.0,0.8,6.8,1014.2,1.8,12.4,81.3
112.0,111.0,21.0,86,44.0,1.0,0.0,1027.0,1.4,3.6,70.0
65.0,73.0,8.0,49,42.0,0.9,4.6,1007.9,2.3,19.4,83.8
108.0,59.0,13.0,89,64.0,1.4,0.1,1014.1,1.0,16.4,84.0
79.0,183.0,13.0,31,43.0,0.8,0.0,1004.3,1.3,22.8,53.5
72.0,23.0,13.0,45,60.0,0.8,0.0,1031.1,0.5,3.1,57.8
89.0,165.0,11.0,51,44.0,0.9,0.0,1004.0875,1.75,25.05,65.125
36.0,120.0,5.0,17,23.0,0.7,34.2,1000.1,1.3,30.6,83.3
49.0,64.0,6.0,20,32.0,0.7,5.9,1002.8,2.1,28.0,85.5
96.0,150.0,7.0,31,59.0,0.9,0.0,1005.73,1.5,24.1,79.25
41.0,72.0,6.0,25,39.0,0.7,2.1,1018.1,1.1,16.7,84.0
52.0,136.0,6.0,34,36.0,0.8,0.0,1001.0,1.4,24.0,86.0
33.0,150.0,7.0,18,42.0,0.9,0.0,1007.21428571429,0.428571428571429,22.7,85.5714285714286
167.0,64.0,14.0,134,69.0,1.6,0.0,1010.1,1.78,13.63,79.5
79.0,60.0,9.0,52,59.0,0.9,0.0,1026.3,0.6,0.4,83.0
33.0,125.0,8.0,13,20.0,0.8,0.0,1001.25,2.0,31.0125,70.5
27.0,106.0,8.0,11,16.0,0.7,0.0,1000.325,2.375,34.725,54.875
26.0,61.0,10.0,23,30.0,1.0,30.4,999.2,1.6,22.0,98.0
25.0,68.0,7.0,10,18.0,0.5,3.275,1024.5,2.25,15.925,69.5
116.0,56.0,17.0,71,79.0,1.0,0.0,1026.4,0.6,0.0,71.5
50.0,25.0,8.0,44,46.0,1.0,3.0,1016.2,1.8,14.0,89.8
94.0,148.0,11.0,45,35.0,0.6,0.0,1002.03,1.65,25.7,64.25
36.0,58.0,4.0,15,21.0,0.5,17.6,996.88,2.35,26.83,89.0
147.0,122.0,26.0,58,48.0,1.0,0.0,1019.9,3.4,16.5,64.0
0.0,128.0,9.0,0,54.0,0.8,0.0,1014.5,1.6,17.0,70.5
64.0,138.0,8.0,25,42.0,0.6,0.0,1007.0,0.7,27.3,69.3
13.0,43.0,5.0,11,27.0,0.9,100.1,998.5,0.9,25.7,95.8
88.0,71.0,9.0,37,34.0,1.0,0.0,1009.9,4.2,14.8,74.3
42.0,108.0,4.0,23,31.0,0.8,0.0,998.675,0.875,28.9875,83.25
30.0,55.0,6.0,32,32.0,0.8,1.1,1021.3,1.4,8.9,86.3
94.0,57.0,9.0,60,53.0,1.0,0.0,1022.65,0.6,11.4,87.25
54.0,163.0,7.0,33,30.0,0.9,0.0,997.6,1.2,29.9,72.0
67.0,118.0,10.0,32,31.0,0.9,7.125,1004.4125,1.875,20.2,77.625
19.0,41.0,5.0,16,33.0,0.8,38.9,1022.1,1.9,1.9,96.5
49.0,65.0,7.0,14,16.0,0.7,0.0,1010.55,6.15,22.03,75.25
32.0,50.0,8.0,20,32.0,0.6,4.4,1010.8,1.68,18.1,84.0
49.0,76.0,7.0,40,44.0,1.0,14.5,1013.9,0.7,14.2,95.3
103.0,60.0,10.0,48,40.0,0.6,0.0,1032.2,1.7,3.7,48.8
36.0,153.0,5.0,26,41.0,0.8,0.0,1000.9,0.9,25.8,86.8
25.0,94.0,6.0,11,14.0,0.6,0.0,999.5625,2.625,33.85,63.0
49.0,60.0,12.0,31,13.0,0.6,3.6,1029.4,3.8,3.6,64.8
120.0,201.0,15.0,62,54.0,0.9,0.0,1007.1,0.7,26.2,77.0
48.0,49.0,6.0,41,38.0,0.8,0.1,1016.7,0.8,15.7,92.8
48.0,72.0,9.0,41,18.0,0.9,0.0,1013.3,1.2,11.9,80.0
74.0,49.0,6.0,72,30.0,0.9,0.0,1030.1,1.0,0.7,88.3
81.0,192.0,17.0,44,63.0,1.1,0.0,1009.8,0.4,24.0,70.0
55.0,73.0,8.0,29,23.0,0.5,0.0,1037.8625,2.375,1.975,52.0
19.0,74.0,6.0,15,23.0,0.6,0.0625,1018.1375,1.5,8.85,83.375
21.0,117.0,6.0,8,15.0,0.6,0.0,1001.5625,2.5,33.2375,61.0
35.0,114.0,23.0,12,6.0,0.5,0.0,1002.9,2.1,31.3,65.5
136.0,53.0,15.0,131,57.0,1.4,0.0,1033.3,1.2,0.5,73.5
94.0,160.0,9.0,37,56.0,0.7,0.0,1014.0,1.0,19.0,77.0
48.0,69.0,6.0,31,29.0,0.7,0.25,1015.2625,1.875,16.025,84.125
68.0,143.0,8.0,31,37.0,1.1,0.0,1002.5,1.1,31.8,77.8
16.0,110.0,6.0,10,17.0,0.7,0.05,1007.92857142857,1.57142857142857,23.1,81.1428571428571
95.0,147.0,14.0,51,66.0,1.0,0.0,1018.05,1.45,15.4,75.75
54.0,109.0,14.0,20,25.0,0.5,0.0,1003.4,3.6,30.8,62.0
30.0,95.0,7.0,12,22.0,0.7,0.0,999.175,1.625,30.075,77.875
6.0,39.0,7.0,3,18.0,0.6,3.725,1021.75,2.625,11.2125,98.875
91.0,54.0,16.0,88,60.0,1.1,0.0,1025.7,0.7,3.9,87.0
39.0,97.0,4.0,17,23.0,0.7,0.0,997.7,2.2,31.7,77.3
49.0,155.0,6.0,30,28.0,1.0,0.0,1001.9,0.9,27.1,84.5
45.0,113.0,8.0,22,37.0,0.9,1.4,1001.1,1.7,30.5,74.5
37.0,97.0,4.0,30,32.0,0.7,16.9,1008.5,0.7,18.5,92.8
91.0,78.0,20.0,66,54.0,1.3,0.0,1027.23,1.8,6.9,60.75
110.0,9.0,10.0,100,56.0,1.2,1.2,1016.33,1.6,9.3,88.5
19.0,67.0,6.0,15,17.0,0.6,0.1,1017.0,1.5,8.9,77.8
38.0,75.0,5.0,25,18.0,0.8,9.66666666666667,1003.4375,2.375,20.6,91.875
24.0,89.0,5.0,11,18.0,0.6,0.0,996.7375,3.5,31.6625,68.625
197.0,180.0,24.0,102,83.0,1.5,0.0,1016.2,0.7,20.7,81.0
78.0,58.0,4.0,86,20.0,1.0,1.5,1017.2,3.0,7.8,85.8
50.0,82.0,6.0,24,27.0,0.7,1.1,997.5,2.0,27.8,87.0
63.0,59.0,9.0,49,39.0,0.8,0.0,1022.725,1.0,4.3125,67.875
95.0,30.0,8.0,82,49.0,1.0,0.3,1026.3,0.7,7.1,91.8
66.0,61.0,9.0,46,55.0,0.9,2.6,1017.3,0.4,15.0,88.5
60.0,71.0,7.0,21,35.0,0.6,0.05,1018.3125,1.5,10.125,67.0
33.0,101.0,5.0,20,20.0,0.7,0.0,999.1,2.0,29.5,75.0
27.0,150.0,5.0,19,38.0,0.7,0.0,999.4,0.6,27.8,85.0
24.0,105.0,17.0,15,6.0,0.8,0.6,1008.1,2.0,27.4,85.0
87.0,16.0,8.0,82,47.0,1.7,3.0,1022.6,1.9,5.0,91.3
42.0,24.0,5.0,41,29.0,1.0,5.6,1025.3,1.6,2.2,94.0
58.0,79.0,10.0,38,27.0,0.6,4.5,1029.9,2.5,5.0,68.8
109.0,145.0,11.0,58,43.0,1.1,0.0,1005.8,1.9,21.8,79.3
22.0,38.0,4.0,11,28.0,0.8,241.5,1007.2,1.9,24.4,99.5
55.0,150.0,9.0,29,54.0,0.8,0.0,1011.9625,1.125,19.9875,65.875
40.0,159.0,6.0,24,30.0,0.9,0.0,1005.0,1.5,28.3,83.0
99.0,207.0,12.0,48,41.0,1.0,0.0,1001.9,1.3,28.3,80.0
79.0,130.0,11.0,49,29.0,1.0,0.0,1016.7,1.0,14.6,73.0
37.0,100.0,28.0,15,5.0,0.5,0.0,1000.4,0.8,31.5,75.8
43.0,138.0,6.0,22,19.0,1.2,0.0,1009.7,3.8,26.3,82.8
59.0,116.0,4.0,21,33.0,0.7,0.0,1004.38,1.48,31.95,68.25
38.0,44.0,6.0,31,39.0,0.9,5.4,1013.6,2.1,12.0,83.0
83.0,195.0,9.0,48,46.0,1.1,0.0,1001.0,0.8,27.3,81.3
127.0,129.0,15.0,54,62.0,1.4,0.0,1006.95,0.88,22.45,77.5
55.0,142.0,9.0,35,31.0,0.7,0.0,1016.9875,2.375,17.6125,65.5
132.0,154.0,9.0,52,61.0,0.8,0.0,1005.3,2.2,21.8,63.3
115.0,41.0,16.0,114,33.0,1.5,2.5,1017.3,1.0,7.9,91.0
31.0,87.0,5.0,20,22.0,0.7,5.6,1001.0,1.9,24.6,83.0
45.0,119.0,7.0,28,34.0,0.9,0.0,1007.1,1.125,28.2625,83.375
115.0,89.0,18.0,50,78.0,1.1,0.0,1021.6,0.3,11.9,81.3
109.0,68.0,23.0,102,39.0,0.9,0.0,1021.6,1.3,3.8,76.0
47.0,66.0,13.0,46,40.0,1.2,5.7,1017.9,2.5,11.9,89.0
0.0,57.0,13.0,0,38.0,1.1,0.0,1018.6,2.5,11.9,64.5
89.0,107.0,10.0,64,77.0,1.0,0.0,1023.8,0.75,6.05,73.75
104.0,175.0,5.0,47,35.0,0.9,0.0,999.9,0.8,33.9,69.3
32.0,115.0,6.0,20,26.0,0.8,6.125,1000.6375,1.25,26.475,91.5
58.0,50.0,7.0,46,52.0,1.0,0.0,1021.5125,1.0,4.55,84.0
105.0,26.0,21.0,71,58.0,1.3,0.0,1025.7,1.0,6.0,90.0
118.0,23.0,13.0,67,92.0,1.3,0.05,1014.1,0.375,11.925,82.875
41.0,100.0,9.0,29,26.0,0.6,1.2,1005.6,2.5,22.4,83.0
37.0,18.0,6.0,34,29.0,0.8,4.25,1016.3875,1.625,3.925,98.25
104.0,30.0,10.0,106,60.0,1.7,0.0,1023.9,0.8,1.5,90.0
131.0,142.0,17.0,78,48.0,1.1,0.0,1006.7,18.0,23.5,80.0
42.0,117.0,5.0,25,38.0,0.8,1.5,1001.5,0.7,28.4,90.8
62.0,186.0,42.0,32,9.0,0.8,0.0,1000.7,0.7,28.3,73.0
53.0,207.0,12.0,34,25.0,1.1,0.0,1010.1875,1.0,27.3,62.5
48.0,42.0,5.0,59,18.0,1.1,1.1,1030.33,2.38,2.18,85.75
77.0,12.0,9.0,71,46.0,1.0,0.9,1023.0,2.6,5.9,76.5
23.0,86.0,5.0,27,24.0,0.9,24.2,1017.08,4.85,7.78,92.0
22.0,76.0,6.0,10,15.0,0.5,0.0,999.1375,2.75,30.0875,68.375
64.0,160.0,8.0,33,57.0,0.8,0.0,1003.8,0.5,23.6,77.8
19.0,64.0,5.0,13,26.0,0.8,38.3,1011.0,1.9,13.8,92.0
111.0,94.0,14.0,68,35.0,0.8,0.0,1026.4,3.4,12.3,61.0
54.0,196.0,10.0,31,29.0,1.0,0.0,1002.5,1.6,31.3,58.8
84.0,139.0,13.0,37,65.0,0.9,0.0,1011.275,1.5,21.6375,60.5
75.0,106.0,10.0,52,38.0,0.8,0.0,1025.8,0.7,8.7,69.8
16.0,38.0,6.0,13,27.0,0.7,4.375,1014.0,2.375,7.4125,94.625
105.0,54.0,12.0,61,52.0,0.9,0.0,1023.7,1.9,10.3,64.8
59.0,100.0,7.0,38,32.0,0.7,0.0,1000.95,0.25,25.475,87.375
90.0,113.0,12.0,80,47.0,1.1,0.0,1027.5,1.5,14.5,75.0
43.0,123.0,7.0,24,36.0,0.6,0.0,1006.9125,1.0,30.725,76.5
34.0,100.0,4.0,13,20.0,0.6,0.0,1002.1,3.4,31.7,66.8
23.0,27.0,5.0,22,27.0,0.8,1.3,1026.2,3.6,4.1,90.3
38.0,107.0,6.0,19,28.0,0.6,0.0,1003.85,2.25,23.6125,80.625
81.0,173.0,7.0,30,39.0,0.6,0.0,1001.8,2.0,26.2,66.5
30.0,85.0,6.0,16,29.0,0.9,1.0,1011.5,2.0,22.2,79.3
72.0,73.0,8.0,62,36.0,1.3,29.5,1014.43,3.93,14.38,88.75
44.0,126.0,10.0,24,27.0,0.6,0.0,1005.6,2.5,23.9,70.0
135.0,55.0,12.0,100,56.0,1.1,0.0,1028.23,1.4,7.9,80.25
46.0,143.0,10.0,21,29.0,0.9,0.1,1001.7,1.0,30.8,74.8
97.0,125.0,11.0,50,40.0,1.0,0.3,1000.7,1.7,27.5,86.0
31.0,57.0,5.0,32,19.0,0.9,1.175,1024.35,2.625,3.1,94.5
55.0,114.0,5.0,21,22.0,0.6,0.0,996.2,4.2,31.4,58.8
37.0,50.0,8.0,21,46.0,1.1,6.5,1013.6,2.0,19.5,93.3
93.0,42.0,10.0,69,44.0,1.6,0.0,1014.88,1.3,15.48,86.25
59.0,51.0,6.0,40,34.0,0.9,3.5,1006.1375,2.0,13.875,86.875
39.0,119.0,7.0,26,25.0,0.7,0.0,1006.3,1.2,23.9,82.8
142.0,151.0,28.0,65,85.0,1.2,0.0,1012.6,0.5,19.0,75.0
72.0,126.0,8.0,36,63.0,0.9,0.0,1012.6,0.8,19.9,85.5
39.0,131.0,4.0,20,26.0,0.8,0.0,997.9,1.1,27.6,85.8
80.0,74.0,9.0,50,64.0,1.1,0.2,1020.8,0.6,14.9,91.5
54.0,49.0,9.0,27,28.0,1.1,0.0,1010.8,2.9,17.5,80.5
39.0,116.0,5.0,26,28.0,0.7,1.4875,999.9625,0.875,24.225,85.375
69.0,120.0,14.0,42,46.0,0.8,0.0,1019.8,1.4,16.7,54.3
51.0,37.0,9.0,42,57.0,1.1,0.2,1018.3,0.6,10.5,88.3
40.0,128.0,6.0,23,25.0,0.6,0.0,1002.3,1.3,31.0,72.5
53.0,117.0,4.0,37,28.0,0.9,0.0,1007.5,1.3,22.3,85.5
78.0,95.0,11.0,36,76.0,0.8,0.0,1018.9,1.0,16.0,62.8
25.0,118.0,6.0,13,22.0,0.7,0.0,999.9,2.0,28.9,71.5
47.0,84.0,9.0,26,37.0,0.8,0.0875,1009.8875,1.875,18.5,70.875
92.0,187.0,9.0,46,45.0,1.1,0.5,1002.3,1.9,31.0,73.5
80.0,56.0,9.0,69,38.0,1.0,0.0,1020.8875,1.125,7.7125,78.125
126.0,82.0,10.0,96,72.0,1.3,0.0,1019.9,1.0,8.425,71.375
140.0,50.0,15.0,101,80.0,1.7,0.0,1018.1,0.5,13.5,87.5
131.0,93.0,14.0,74,43.0,1.2,0.0,1016.83,1.65,16.53,74.25
126.0,32.0,17.0,86,88.0,1.7,0.0,1019.5,1.2,6.7,79.0
28.0,50.0,6.0,17,23.0,0.7,0.0,1014.1625,2.5,18.0625,81.5
68.0,137.0,9.0,27,44.0,0.7,0.0,1016.5875,1.125,18.8,69.125
53.0,128.0,13.0,26,44.0,0.7,0.0,1012.2,1.7,17.3,58.3
106.0,7.0,8.0,91,68.0,1.1,0.8,1017.4,1.1,7.7,85.5
73.0,82.0,18.0,37,43.0,0.8,0.0,1015.5,1.9,17.6,72.0
14.0,38.0,5.0,17,36.0,0.9,9.5,1018.23,2.15,7.73,97.75
30.0,73.0,4.0,19,28.0,0.7,0.1,1001.7,1.5,24.9,88.5
48.0,180.0,6.0,27,38.0,0.9,0.0,1001.6,0.9,30.6,78.3
49.0,29.0,9.0,39,32.0,0.7,0.0,1031.2,2.4,2.1,58.3
47.0,33.0,8.0,33,42.0,0.9,0.0,1026.9,0.7,5.2,81.8
31.0,55.0,5.0,19,20.0,0.8,34.2,1015.4,2.3,14.5,94.8
35.0,113.0,8.0,19,31.0,0.8,0.0,1007.1,1.75,30.125,76.875
72.0,22.0,9.0,50,62.0,1.3,19.2,1007.5,1.1,17.1,92.8
75.0,136.0,8.0,33,52.0,0.9,0.0,1007.2,1.4,20.2,73.5
135.0,186.0,18.0,65,60.0,1.2,0.0,1005.7,0.7,26.9,81.0
0.0,134.0,10.0,0,42.0,1.2,0.0,1007.875,1.25,20.1,80.875
74.0,70.0,6.0,41,61.0,0.6,0.0,1021.3,0.9,7.3,78.0
41.0,91.0,5.0,29,14.0,0.7,13.1,1004.1,2.1,21.3,84.5
53.0,45.0,6.0,53,34.0,0.9,0.3,1018.9,1.1,8.5,81.3
35.0,171.0,7.0,18,23.0,0.7,0.0,1000.5375,2.125,31.05,68.25
73.0,70.0,8.0,73,43.0,1.0,0.2,1022.3,3.1,12.3,74.0
83.0,174.0,11.0,46,41.0,0.8,0.0,1003.3,1.0,27.4,85.0
30.0,63.0,5.0,17,29.0,0.5,0.05,1005.15,1.125,22.7,84.75
52.0,94.0,8.0,35,30.0,1.3,1.3,1002.2,0.3,23.3,84.8
57.0,49.0,11.0,33,32.0,1.1,0.0125,1005.3375,1.5,16.7,88.625
34.0,55.0,5.0,34,25.0,0.9,3.625,1022.85,2.75,5.0,88.75
73.0,112.0,9.0,31,45.0,0.8,0.1125,1010.6625,1.25,17.725,74.0
79.0,129.0,8.0,40,48.0,0.9,0.0,1002.5,1.1,28.1,71.8
181.0,232.0,19.0,121,66.0,1.3,0.0,1005.1,0.8,22.8,78.0
88.0,96.0,9.0,58,81.0,1.0,0.0,1021.2375,0.75,9.5875,74.5
117.0,117.0,10.0,69,81.0,1.2,0.0,1020.08571428571,0.571428571428571,17.5142857142857,83.8571428571429
46.0,43.0,7.0,27,53.0,1.0,5.6,1014.4,1.3,19.0,93.8
116.0,63.0,8.0,104,46.0,1.1,0.75,1017.5875,0.5,8.8625,75.125
36.0,16.0,5.0,35,30.0,0.8,6.0,1021.0,2.9,9.5,93.8
31.0,39.0,6.0,20,21.0,0.9,1.4,1014.075,3.125,6.7875,94.5
67.0,79.0,9.0,38,50.0,0.8,0.6,1024.3,1.1,9.5,82.3
38.0,71.0,3.0,24,27.0,1.0,4.7,1001.55,2.48,24.8,92.0
100.0,96.0,13.0,50,51.0,1.1,3.5,1008.875,1.5,19.4375,79.375
86.0,96.0,12.0,45,32.0,1.1,0.0,1017.6,1.3,15.1,65.8
48.0,75.0,5.0,44,31.0,0.7,1.4,1024.1,1.9,3.8,84.5
88.0,222.0,13.0,49,73.0,1.1,0.0,1009.475,0.625,23.5875,68.125
23.0,39.0,6.0,21,26.0,0.7,18.9,1029.1,2.7,5.6,93.5
105.0,0.0,19.0,67,65.0,1.0,0.0,1022.7,2.0,5.0,69.5
121.0,175.0,16.0,46,68.0,0.9,0.0,1006.55,0.8,25.95,66.0
132.0,116.0,17.0,69,52.0,1.0,4.0,1015.0,2.1,15.3,67.5
91.0,19.0,6.0,89,43.0,1.2,1.0,1023.3,1.1,4.9,94.5
163.0,137.0,30.0,90,87.0,1.7,0.0,1019.1,0.8,15.8,73.0
31.0,88.0,20.0,14,6.0,0.5,0.0,997.2,2.7,31.7,69.0
79.0,195.0,14.0,45,70.0,1.0,0.0,1014.8,0.5,22.4,69.3
37.0,55.0,5.0,17,25.0,0.7,0.9,998.3,1.9,28.6,81.0
161.0,154.0,22.0,56,60.0,0.8,0.0,1015.1,0.5,17.8,79.0
185.0,70.0,53.0,163,65.0,1.8,0.0,1029.1,1.6,3.6,70.0
